author,published_at,like_count,text,is_reply
@username28diwmxi4,2025-04-09T07:45:55Z,0,그럼 우린 죽어야 하나,False
@alstn0139,2025-04-09T07:44:45Z,0,뒤통수,False
@전희준-e7v,2025-04-09T07:43:42Z,232,"자식이 있는 상태에서 이런 것을 보면 걍 한숨만 나옴. 내가 내 자식들을 불지옥에 떨어뜨렸나 싶고... 과도한 경쟁, 시기, 질투, 그리고 허세.. 사실 예전에 유행했던 육아 예능들은 오히려 박탈감이 들게 했고, 저정도 해 줄수 없는데 왜 낳았나 싶었고....... 그 이후 유행하는 혼자사는 예능들은... 다들 저정도는 하고 사는것 같은.. 고생같은거 안하고 싶은 그런 생각이 들게 했던거 같다... 내 아이는 남들보다 하나라도 더 앞서 나가야 할 거 같은 강박에 시달렸고... 친척을 만나든 지인을 만나든 서로의 자식에 대한 시기, 질투... 또한 사는 모습에 대한 서로간의 경쟁의 스트레스가 점점더 심해져서 그 스트레스들이 그대로 자식세대에 대물림 된 것 같다..... 아들, 딸 모두 있는 입장에서 남,녀 간의 서로 한치의 양보도 없는 싸움을 보면 고개만 가로로 저어지고, 대체 무엇을 위해 그리도 싸우고들 사는지..... 인터넷, 유튜브, AI가 없던 시대가 더 좋았던 것인지...",False
@potochii4553,2025-04-09T08:42:18Z,44,그냥 이런 영상이나 댓글을  보지 마세요  알게 모르게 가스라이팅 당합니다  그냥 살던데로만 살아도 인생 짧습니다  자식들에게 금전적인 부보다는  인생을  어떻게 시작해서 어떻게 잘 마무리 하는게 좋을지  관련된  철학이나 열심히 공부하셔서  자식들에게 전해주세요  남들과 같은  생활 패턴 남들과   같은 생각을 가져야 한다는 압박을 받는 순간 불행해 집니다,True
@닉아네이,2025-04-09T21:08:11Z,2,그 시대엔 종북몰이랑 영호남으로 싸워댔는데 인터넷 유튜브 ai 핑계대지 마세요,True
@영단어-f1g,2025-04-10T02:45:49Z,2,자녀분들 외국어공부 잘시키고 눈치 살피다 대한민국에 호재 있으면 계속 사는거고 악재있으면 슬슬 나갈채비 하는거죠.,True
@bamul4595,2025-04-10T13:45:14Z,0,누칼협? ㅎㅎㅎㅎㅎㅎ,True
@GnarleighYaps,2025-04-11T00:10:39Z,3,너무 복잡하게 생각 하지말고 아이들 잘 키웁시다,True
@beginkorean,2025-04-09T07:42:33Z,1,이미 이나라 정치인은 여야할것없이 중국에 다 매수당함,False
@맴매-g6b,2025-04-09T07:42:18Z,0,방법은 하나밖에 없다 인구가 더 줄기전에 북한을 쳐서 점령하고 식민지화 해서 착취 해야 살아날 수 있다 북한사람은 복지는 없고 의무만 있는 2등 시민으로 만들어서 남한 사람들의 관리하에 두어야 한국이 살아날 수 있다,False
@훌레둘레말레,2025-04-09T07:41:52Z,0,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1970"">32:50</a> 이 부분 뼈 때리는 말이네요!",False
@davidk5648,2025-04-09T07:41:51Z,0,출산율 나중에라도 회복하면 괜찮을거 같음... 물론 저 영상에서 나온것 처럼 일할 인구가 부족해지는 병목구간이 나오는데 이 부분은 외국인으로 해결해야지 뭐,False
@가나다-x5n2s,2025-04-09T07:41:22Z,5,사실 망한거 확정된지 몇년전인데 ㅋㅋㅋㅋ 일반 서민들은 죽었다깨나도 모름 ㅋㅋㅋㅋㅋ,False
@jay-n6w,2025-04-09T17:44:13Z,0,ㅎㅈ!,True
@suzu0023,2025-04-09T07:41:09Z,0,노인들 인지 박살나서 차몰고 다니다가 브레이크 엑셀 착각해서 급발진 호소하며 어린사람들 다치게 하는게 눈이 보이네,False
@unoknow714,2025-04-09T07:41:02Z,76,"그냥 단순히 입으로만 &quot;망했다&quot;가 아님. 이제는 수치로 증명이 되고있어요.<br>최근에 국민연금 사태만 봐도 이제 세대간 서로 물어뜯기 시작됐음<br>앞으로 국가부채, 가계부채, 건강보험, 주택기금 등등  이것들 모두 인구 문제 때문에 발생할 수밖에 없는 갈등들.. 앞으로 더 판타스틱합니다.............",False
@후후불면은구멍이-j5p,2025-04-09T07:40:54Z,1,근데 그렇다치면 일본은 이미 끝났다. 편도 만들어야,False
@윌리윌리-n4d,2025-04-09T10:18:42Z,1,일본은 한국보다는 상황이 나으니까,True
@hbsci0204,2025-04-09T07:39:53Z,1,인구 1000 만 명 늘리는 거 한 순간.<br><br>미국인이 해외 입양을 하는 이유처럼 자식을 많이 낳는 것이 훨씬 큰 이익이란 사실을 알게 된다면 끝이다.<br><br>사교육 : 학원 선행 학습 불법 규정. 복습만 가능하게 제도 개선. <br><br>육아 휴직 : 건강보험공단 처럼 육아 전담 기관을 설치하여 100% 보수 지급 <br><br>대학 졸업 까지 무상 교육 진행. 단 대학 성적 미달 시 제적 처리.<br><br>자녀 수 별 양육비 지원 : 자녀 1인 당 최소 50 에서 100 만원 지원. 3자녀 면 150 에서 300 만원 수령하게 해야 한다.<br><br>임신을 한 순간부터 성인이 될 때까지 국가가 책임을 져야 한다. 이렇게 성장한 인재들이 한국의 미래를 열어갈 것이기 때문이다.<br><br>마지막으로 유흥 업소 종사자들 보건소에서 허가증 받게 하고 정기 검진 받도록 해야 한다.,False
@석가을-u5e,2025-04-09T07:39:52Z,1,이런 사회적 문제를 해결하라고 국회에 앉아서 돈버는 의원들이 그런일은 안하고 어떻게 하면 표 더받을지만 생각하니 나라 꼴이 이모양이지..... 일반인중에 이걸 바로잡을수있는 사람이 있냐고.... 그런 위치까지 올라가도 지 받는 표 떨어질까봐 이런 토의 자체도 안하고 어쩌자는건지....,False
@네모달,2025-04-09T07:39:02Z,0,슈카형 국회 들어가줘 우리는 형 같은 정치인이 필요해...,False
@jihoonjung7527,2025-04-09T07:38:42Z,1,이제 다 끝나가는구나,False
@mh-go1bx,2025-04-09T07:38:28Z,1,한심하다,False
@Tslagotomars,2025-04-09T07:37:51Z,0,여기에 반전은 와노자들이 빈공간을 채울 듯 걱정 노노~,False
@kkamcc123,2025-04-09T07:37:34Z,1,안 그래도 최근 들어 망조가 들었다는 느낌이 계속 들어요. 돌아올 수 없는 강을 건넌 것 같은 지금도 살기 힘든데 더 살기 힘들어진다니. 끔찍하네요,False
@user-tc8it3xn3r,2025-04-09T07:37:32Z,2,아무도 경험하지 못한 나라,False
@Karl.no1,2025-04-09T07:37:20Z,0,한국도 유럽처럼 난민이나 이민을 많이 받겠지?,False
@윌리윌리-n4d,2025-04-09T10:19:51Z,0,응 유럽은 이민 받아도 경제성장률 제로,True
@feelkim9637,2025-04-09T07:36:24Z,0,뭐야 슈카형이 늘 하던얘기하던거잖아😂😂,False
@LunaGOM,2025-04-09T07:31:54Z,5,일안하고 나라에서 사료주는거 받아 먹고 살겠다는 사람이 절반인거보면 망하는게 당연한거같음,False
@crazydoit8273,2025-04-09T07:31:17Z,0,이걸 보면서도 못느끼겠지만 <br>몇년뒤 어찌될지...,False
@탕탕탕-g4j,2025-04-09T07:31:04Z,0,대한민국이 망하든 말든 내알빠노 나 사는 동안에 지원금이나 쪽 빨아서 잘먹고 잘사면 그거면 된거 아니냐 ㅋ,False
@woobluetooth,2025-04-09T07:29:47Z,0,한국인들에게 경각심을 심어주셔서 감사합니다. 결혼이나 연애 출산에 대해 극단적으로 부정적이었던 저의 생각을 조금이라도 바뀌게 해준 영상이었습니다.,False
@ex2000,2025-04-09T07:29:16Z,0,참 멋진나라다,False
@흑백맛집사,2025-04-09T07:26:22Z,2,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=970"">16:10</a> <b>지금까지 대한민국을 사랑해주셔서 감사합니다</b> ❤😊❤",False
@ian45688,2025-04-09T07:25:42Z,1,헬잘알.,False
@unoknow714,2025-04-09T07:24:15Z,4,솔직히 부정적으로 생각하는게 아니라 다들 이미 예상하고 있지 않나요? <br>당장 주변만 봐도 아기 찾는게 로또 수준임 그리고 외국인 체류자 300만이라 여기가 한국인지 미국인지 알 수가 없음.,False
@구름위하늘,2025-04-09T07:24:04Z,0,한국이 3세대만 지나면 소멸이라니...... ㅜㅠ,False
@캬리나,2025-04-09T07:23:26Z,5,현실적인 해결방안은 미국의 51번째 주로 들어가는 방법도 있음 ㅋㅋ,False
@iiitsmylife,2025-04-09T07:57:17Z,2,그 전에 중국이 우리 먹을 듯 이미 반은 먹혔고,True
@내맘대로-b3g,2025-04-09T10:43:14Z,2,아니 ㅇㅇ 아무도 안받아줌 ㅅㄱ,True
@지원채-b6q,2025-04-09T20:53:26Z,0,​@iiitsmylife반이.아니라 99%,True
@ourkim1jang,2025-04-09T07:22:06Z,1,그래서 통일하고 중국에 속국이 되려고 준비중인건가…,False
@joshua5343,2025-04-09T07:21:40Z,0,주님은 &quot;통일&quot; 이라는 신의 한수를 준비 중 이실겁니다.,False
@ilbaninieo,2025-04-09T07:40:07Z,0,통일이 갑자기 이뤄지면 남한이 북한의 수많은 문제를 해결 해야 하는데 그럴 인력과 자본이 없어서 오히려 악수밖에 안될겁니다..<br>신의 한 수가 있다면 차라리 다른 국가에 남한이 흡수되는 거겠죠. 이대로 계속 가다간 남한이 지도에서 사라지는건 멀지 않을 거니까요.,True
@joshua5343,2025-04-09T08:00:41Z,0,"@@ilbaninieo 갑자기 통일되어 수많은 부작용을 격은 동독,서독의 예가 있어서. 그걸 참조해서 지혜롭게 해야겠죠..",True
@ZERO제로,2025-04-09T08:15:58Z,0,그게 현실적으로 불가능한 그저 망상에 불과하다는게 가장 큰 문제죠 일단 북한부터가 통일은 커녕 이제 서로 갈 길 가자는 입장이라서 우리가 일방적으로 무력 통일을 하지 않는 이상 통일은 불가능해 보이는데요,True
@ZERO제로,2025-04-09T08:17:48Z,0,그리고 무력통일을 하는 과정에서 우리가 얻는 피해와 북한의 여러가지 문제들을 해결하면서 드는 시간과 물자들보다 우리가 통일로 얻는 이득이 더 클거 같지도 않고요,True
@권순재-j1f,2025-04-09T07:20:47Z,0,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1900"">31:40</a> 이거 레알임. 너무 똑똑하면 지금 수능 시스템에 회의감 느껴서 끝까지 못달림.",False
@캘리포니아-i7i,2025-04-09T07:20:43Z,0,출산율은 반등할 수 밖에 없음 국결이 미친듯이 폭증하게 되어있다,False
@DongsangDongsang,2025-04-09T07:20:02Z,0,차라리 전세계가 한국의 상황을 앎으로써 사람들이 위험성을 알았으면…,False
@가재맨-h2p,2025-04-09T07:19:23Z,1,공산화국가에서 열심히들 살아봐라 npc들아 니들맘대로되나 ㅋㅋ,False
@가재맨-h2p,2025-04-09T07:18:54Z,0,니들 다 ㅈ됬으니 포기하고 그냥 살아라 다 너네가 벼웅신이어서 이런거여,False
@뚤비-r8u,2025-04-09T07:18:31Z,0,슬프다 너무 슬퍼…ㅠㅠ,False
@hyuntaekim4633,2025-04-09T07:17:21Z,0,끝났다.  공산국가로 체제변화로 자유는 더이상 없다.,False
@HMU9952,2025-04-09T07:16:25Z,1,저는 일본에서 저출산 상황을 보았어요...남녀갈등이 심화되었을때 출산율이 떨어졌었지요. 우리나라도 남녀갈등이 없는 사회가 되면 행복한 미래의 한국이 있을거에요ㅎㅎ,False
@bibidibabidibuuu,2025-04-09T07:16:15Z,5,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1969"">32:49</a> 이게 본질.. 너무 마음이 아파요ㅠㅠ",False
@Mmmmmmmmmmmm-ywk,2025-04-09T07:16:11Z,0,하루라도 어릴 때 외국에서 자리나 잡아야지~,False
@여운-t8y,2025-04-09T07:15:55Z,0,각자도생이라는 말을 서슴없이 하는 사람들을 보면 이 현실보다 더 무섭다,False
@플란체-t3n,2025-04-09T07:14:59Z,2,좌카야 우리나라 망하니까 만족하지?ㅋㅋㅋ,False
@장육헌-e1m,2025-04-09T07:14:28Z,2,민주주의의 최후ㅋㅋ<br>사회주의가 망하는걸 북한이 보여줬다면<br>민주주의가 망하는건 대한민국이 제대로 보여줬다,False
@장육헌-e1m,2025-04-09T07:28:58Z,2,북괴들이나 우리나 나쁜놈들이 권력잡고 망하는것도 닮은거 보면 그냥 민족종특임,True
@wt606,2025-04-09T07:14:15Z,0,자연으로 돌아가진 않죠. 인구 더 줄면 지금 있는사람들이 사제기로 지켜온 집값도 한계가 올꺼임. 그럼 손해 안볼라고 외국인들한테 팔겠지 대부분 중국인. 그렇게 전쟁도 없이 평화롭고 자연스럽게 중국에 흡수될듯.,False
@60mBigguy,2025-04-09T07:13:39Z,2711,"그동안 사람들이 다 같이 암묵적으로 지키고 있던 배려심, 이타심, 자기희생 등의 철학과 가치가<br>어느 순간부터 사회에 공정과 상식이 사라지면서<br>지킬 필요가 없으며, 지키는 놈만 손해인 쪽으로<br>심각하게 훼손되어 버렸음<br><br>그런 가치들을 멍청하게 지키고 있으면<br>손해보고 불행해질 뿐이라는 걸<br>수많은 사례가 증명하고 있으니<br>현실을 자각하고 비판하는게 중요한<br>냉혹하고 차가운 개인주의만 남게 되었음<br><br>돈으로 환산할 수 없는 가치들이 세상에는 존재하며<br>그런 가치를 쫓는 사람들이 보상받는<br>국민적인 믿음과 철학이 <br>사람들을 지탱해줘야 되는데<br><br>그게 다 개박살이 나버렸으니<br>아무도 손해를 떠안을 수 없고<br>서로 폭탄만 돌리는 사회가 되어버림<br><br>결혼과 출산은 기본적으로 엄청난 희생과 손해가 따르지만<br>그것보다 더 중요한 가치가 있는 숭고한 일인데<br>그러한 가치들이 지독하고 냉혹한 현실의 잣대 앞에 무너지니<br>60년대 70년대보다 훨씬 물질적으로 풍요로운 시대임에도 불구하고<br>아무도 애를 낳으려고 하지 않게 되었음<br><br>SNS가 발달하면서 전세계 출산율이 감소하고 있는건 사실임<br>하지만 우리나라만 이리 극단적으로 출산율이 꼬라박고 있다는 것은<br>단순히 SNS의 발달 뿐만 아니라<br>사회가 당연히 지키고 유지해야될<br>중요한 가치와 철학이 사라져버렸기 때문임<br><br>철학을 잃은 나라에 미래는 없음",False
@Forallmankind-x7x,2025-04-09T09:44:13Z,122,좋은 글 잘 읽었습니다.,True
@60mBigguy,2025-04-09T09:55:42Z,13,​@@Forallmankind-x7x감사합니다.,True
@felix4wonderland,2025-04-09T11:51:09Z,96,"공정과 상식을 잃은게 아니라,<br>한국은 공정만 강조해서 망한거임.<br>사람 목숨보다 도덕, 형식, 절차가 더 중요한게 한국임.<br>유교성리학 배경문화가 괜히 있겠음?",True
@seo820526,2025-04-09T11:52:34Z,21,진짜 글 잘쓰시네요. 내용 깊히 공감합니다.,True
@hp0635,2025-04-09T11:57:32Z,27,사실 그걸 절대적으로 요구하고 그게 있어야만 돌아가는 사회가 비정상이긴 함<br>문제는 그것의 해체과정이 너무 급속했다<br>수혜자가 부양자를 지나치게 모욕적으로 취급하고 가해자로 몰면서 이권을 챙기니 손쓸 새도 없이 급격하게 붕괴했다<br>이게 맞음,True
@perry29471,2025-04-09T07:13:18Z,1,&quot;늘 먹던 맛&quot;,False
@회솝속,2025-04-09T07:13:09Z,1,팩트도 과학과 수학에 근거해 얻어맞으면 화가 나지 않는다는 사실,False
@보보크,2025-04-09T07:12:00Z,2,"삶은 끔찍한 고통이고, 고통을 관조하는 일 말고는 할 수 있는게 없다는 사실을 자명하게 아는사람은 절대 애를 만들지 않습니다. 아무도 태어나지 않으면 아무도 고통받지 않습니다. 아직도 꾸역꾸역 애낳아서 지 감정 쓰레기통으로 평생 괴롭히다가 똥오줌 받아줄 사람으로 부려먹고 싶어하는 이기적이고 탐욕적인 개차반같은 인간들이 이렇게나 많다니. 뒤질 목숨 주제에 욕심은 더럽게 많아가지고.",False
@naubull2,2025-04-09T07:10:56Z,0,고려장 드가자<br>그냥 여태 납입한 국민연금 원금만 다 개인에게 돌려주고 노후 대책 없애면 노인 자연 감소 &gt; 근로자 표 비중 증가 &gt; 정책 변화 &gt; 에라이 그냥 망했네요,False
@yonangjang,2025-04-09T07:09:05Z,3,"지금이라도 생명줄 연장 하려면 지역균형선발 등등 대책 마련해야 한다는데,  그게 공정함? 그게 평등함? 이러고 있음 ㅋㅋㅋ <br><br>암걸려서 개복수술 해야 한다는데, <br>개복을 왜 함? 그거 흉터 남는거 아님? <br>회복하는데 존나 아픈데 책임질꺼임? <br>이 ㅈㄹ 떠는 중.",False
@GwangDukBuddist,2025-04-09T07:08:23Z,2,다 사람 살게 돼있습니다.<br>우리가 언제부터 5000만이었다고. 1000만 일때도 다 먹고살았습니다,False
@신승기-j5v,2025-04-09T07:47:24Z,4,1000만일때 고령인구 비율은? 단순히 인구가 줄어든다는게 문제가 아니잖아요 ... 여기에 따봉 박힌거까지 갑갑하네 진짜,True
@GwangDukBuddist,2025-04-09T08:39:11Z,1,@@신승기-j5v 노인들이 일을 못할것이라는 편견을 버리세요.<br>인구 반퉁나면 지금 MZ들이 노인입니다.<br>노인의 인생경험으로 일을 더 잘 할 수도 있어요,True
@내맘대로-b3g,2025-04-09T11:25:18Z,1,​@@GwangDukBuddist노노 MZ가 일 해봤자 지금의 X세대 숫자보다 훨씬 떨어짐 ㅇㅇ,True
@칸따삐야,2025-04-09T07:07:26Z,5,반박할게 뭐있음<br>진짜로 끝나서 반박할 말이 없어,False
@몰라-f3h,2025-04-09T07:06:52Z,2,이제 노동시간으로 돈버는시간은 지남 아래부터차근차근 영재들을 키워내야되는데 이공계쪽 rnd예산줄이고 과고영재고 애들 의대로빠지는거 막아야되는데 초반에 그거못해가지고 ㅈ망하고 지금이야막고있지만 이래도문제점은 기업들에서 돈을안씀 인재영입에 돈쓰고 임금에 돈을써야되는데 그게아님 걍 지들 자산모으는데만 혈안되가지고 사람이 과로로 죽든말든 신경도안씀 그래서 인재들도 막상대기업갔다가 업무가 병신같아서 나오는 사람들도 많고 좋은사람뽑고 사람을갈아버리는데 유지가어떻게되고 발전을어떻게함,False
@vivalavida665,2025-04-09T07:06:16Z,0,통일 ㅋ ㅋ ㅋ,False
@내맘대로-b3g,2025-04-09T11:23:29Z,1,니가 은제부터 그기에 관심이 있었는데?,True
@비소리-h1q,2025-04-09T07:05:39Z,0,오늘 밤 주인공은 나야! 나! 나야! 나!,False
@jackkongnamu4276,2025-04-09T07:04:59Z,0,???: 내가 하고싶은 말을 대신 해줘서 고마워 게작트,False
@user-Roo,2025-04-09T07:04:39Z,0,비잔티움,False
@Fun_code1,2025-04-09T07:04:20Z,2,대한민국을 사랑해주셔서 감사합니다,False
@karlch3871,2025-04-09T07:03:37Z,0,하도 많이 들어서 어쩌라고 ㅋㅋ,False
@milex3z,2025-04-09T07:02:31Z,0,아이들이 기쁜 세상일까요???,False
@김지운-d6y,2025-04-09T07:02:20Z,0,알아서 잘 되겠죠뭐,False
@revert4240,2025-04-09T07:01:40Z,2,그거 암?<br>2001년에 출산율 1.3찍었고<br>그 이후에 출산율이 저거 이상 올라간적이 한번도 없음<br><br>이미 저때부터 작살이 나도 개작살이 나고 있었음,False
@1corsair661,2025-04-09T07:01:26Z,2,결혼해서 아이낳는건 성공한 인생이죠. 결혼 하려고 하니까 현실적인 금전 문제가 와닿더라구요. 깨진건 제가 금전적인 기대치 충족을 못시켜준거죠. 다른 분들이라도 결혼해서 아이 많이 낳으면 좋겠지만 나라 전체적으로 쉽지않은 문제인가보네요,False
@Johns34Pill,2025-04-09T07:01:13Z,2,응 지금 서렌도 50분내내 못치고있음 <br>포탑 억제기 다 터지고 북중러일 아무나 <br>텔타고와서 넥서스 한번만 치면 끝남ㅋㅋ,False
@brightpillar,2025-04-09T07:01:11Z,0,"이 영상, 라이브를 보는 시청자들도 누구잘못이네, 누가 이랬네 하면서 싸우기 급급함.. 제발 안싸우고 사는게 그렇게 힘듭니까?",False
@milex3z,2025-04-09T07:01:10Z,0,금쪽이들 너무 많아요~~~<br>지금도 각 가정에서 4세고시 7세고시로 금쪽이 되어가는 중~~~,False
@user-fl1728,2025-04-09T07:00:34Z,6,진짜 솔직히 말하면 인터넷 커뮤니티가 대한민국을 망쳤음ㅋㅋㅋ 남초든 여초든. 그리고 나는 그 커뮤니티에 누군가의 사익을 위한 정치적 공작이 분명히 있었을 거라고 생각함^^,False
@koman7738,2025-04-09T07:00:24Z,0,그 유튜버는 이제야 그걸 알았나 <br>망한지가 언젠데,False
@김규민-e2h,2025-04-09T06:55:45Z,0,중국인 받자. 통일 아니면 난민인데 일본인이 올 일은 없으니 중국인들 들어오고 중국인 반 한국인 반 될듯,False
@Johns34Pill,2025-04-09T06:55:29Z,2,"게임으로 감별해줄께, <br>스타로 치면 더이상 일꾼생성이 안되고, 본진발전, 병력들 생성이 안되는거임<br>드론? 핵? 결속? 자원? 응 우리가 꼴찌임",False
@tv-jp3vf,2025-04-09T06:54:29Z,0,"지역비례 좋다~ <br><br><br>참… 돈돈돈,,, 열심히 쫓아가다가 돈을 다 잃게 되었네…",False
@몰라-f3h,2025-04-09T06:51:19Z,0,근데진짜어차피이대로흘러가지않을가 누군가 독제선언하고 강제로 수도옮기고 지랄하지않는이상,False
@asdfasdffffffggghh,2025-04-09T06:50:32Z,1,20년 후 중국 조선성으로 바뀌겠군,False
@jj4814,2025-04-09T06:50:22Z,2,85세되면 의무적으로 안락사되어야함 그리고 상속세 증여세 비과세로 해줘야  애를 낳지 국민들 50프로가 25만원 배급충이니 답이 없음 ㅠ,False
@gbl4298,2025-04-09T06:49:05Z,555,사랑에 대한 가치를 외면하고 조롱했다는 말이 너무 와닿네요...,False
@Naras-r8d,2025-04-12T12:44:23Z,2,"조건을 갖추지도 못한 사람이 사랑 사랑 하는게 조롱당하는거죠.<br>마치, 20살 사회초년생이 1억원짜리 외제차를 풀 대출 땡겨서 모는것과 다를바 없는거죠.",True
@l9뵬사람_냬챼녈_pT64E6,2025-04-25T10:55:00Z,0,ㄷㄷㄷㄷㄷ,True
@qblek,2025-04-28T02:36:48Z,39,가족과 사랑의 가치를 돈으로 환산하는걸 문제삼고 있는데 또 돈 얘기로 가치 평가하고 있네 ㅋㅋ,True
@유존혁,2025-05-05T05:41:26Z,2,사랑은 얼어죽을 10원짜리도 안되는 거,True
@유존혁,2025-05-05T05:41:40Z,0,@@qblek 말귀 못 알아듣나?,True
@black_lobster,2025-04-09T06:48:53Z,0,국허ㅣ의원 싹다 파면시키거 다시 뽑아야함,False
@김민철-i7f3y,2025-04-09T06:47:42Z,0,이미 결혼 출산 다 마친 틀딱따리들이 정치판에서 지지율 높일려고 남녀갈등을 대놓고 이용했으니 승자와 패자는 이미 정해졌고 결과를 받아들이는 꼴이지 뭐 아직도 대가리가 안깨진 젊은사람들은 참...,False
@호지랑보니랑,2025-04-09T06:47:16Z,0,어짜피 좌우 맨날 분쟁에 국민들은 여론몰이당해 정치인새끼들은 씨팔 지들 밥그릇 개싸움벌여 사회적으로두문제가 커지고있고 이런나라 막말로 이게 내부분열 조짐아니고 뭐겄나 ㅋㅋ 망할때되었다,False
@GG-bv9yo,2025-04-09T06:46:38Z,2,"서성한졸, 토익990 있어도 취업 안되는게 우리나라입니다.<br>저도 해외 취업 1년차인데, 우리나라라면 정말 과분했을 대우를 받으며 살고 있습니다.<br>해외의 기업들은 능력있는 청년분들을 두 팔 벌려 환영할겁니다.",False
@머니랩moneyLab,2025-04-09T06:45:57Z,1,빠르게 망하는게 맞지. 국민 연금 하는 꼬라지 보니 답도 없어요.,False
@우짜다조로콤,2025-04-09T06:45:45Z,0,"국회를 세종시로 옮기고 대기업 본사를 영호남으로, SKY 대학을 부산대구광주로 옮기면 해결 됨",False
@라플-x5h,2025-04-09T06:45:36Z,1,"지금 당장 20 30 세대들이 폭풍 난교 섹스 해서 한 가정마다 8명씩 아이 낳고 외국 이민자 수용률 100% 풀로 땡겨와도 현재 줄어든 인구수 복구가 불가능 함.<br><br>지금 20 30 세대 우리들은 현재 이 순간을 그냥 즐기다 가면 됨, 왜냐하면 우리가 이 대한민국의 마지막 세대가 될 수도 있기 때문임.",False
@yeoni..,2025-04-09T06:45:22Z,0,모르는게 아니다 알면서도 모르는 척 하는거다. 왜? 청년층도 이미 포기했거든..  근데 미안하다.. 미래엔 우리가 너희들에게 절망을 주겠구나….,False
@요오드,2025-04-09T06:44:35Z,4,&quot;멸망한 국가의 자손&quot;<br><br>꽤 괜찮은 타이틀일지도,False
@유존혁,2025-04-09T10:08:33Z,2,어떻게 멸망했느냐가 문제야<br>거룩하게 멸망했느냐 더럽게 멸망했느냐,True
@Wasabi_0127,2025-04-09T11:36:22Z,0,@@유존혁 좋은 멸망이 있을리가,True
@손수잘,2025-04-10T22:44:05Z,0,지들끼리 서열질하고 싸우다  내분으로 망한 국가의 후손..절대 가까이 하고싶지않은데?,True
@봄봄이-l5o,2025-04-09T06:44:34Z,0,대한민국은 붕괴되기 시작했다..<br>내새끼 어떻해 미안해서 ㅠㅠ<br>웃지마세요 슬퍼요 ㅠㅠ,False
@dudrb1101,2025-04-09T06:42:21Z,0,도시가 왜 버려짐? 중국인들 들어올텐데,False
@kusikusi-v1m,2025-04-09T06:42:06Z,0,저를 포함한 젊은 분들이 &quot;남들에 비해&quot; 부족한 자기 모습에 위축돼서 어떤 책임에 대한 대담함을 가질 수가 없게 된거 같아요. 가정이든 일이든.,False
@2ju1,2025-04-09T06:42:05Z,0,윾XX : 지금 태어난 사람들 더 풍요롭고 자유롭게 살 수 있는데?,False
@kkurng2,2025-04-09T06:41:26Z,1,망하기 전에 북한에 흡수통일 되겠네.. 싸울 인구도 없어서 그냥 밀고 내려오면 끝날듯..,False
@부트리-m3o,2025-04-09T06:41:17Z,0,일단 인구부터 폭망해서 ㅈ대긴함,False
@피참-n5p,2025-04-09T06:40:38Z,0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 당장 끝나게 생겼는데<br>미래는 개뿔 ㅋㅋㅋ 내돈 돌려줘라 미장놈들아!!!!!!!!,False
@imakeulaugh4real,2025-04-09T06:39:31Z,0,"작금의 대한민국의 정치인은 출산율 올려보자고 케겔댄스를 하자는게 현실임.<br>그것도 가임기가 끝난 사람들이 열심히, 나라돈으로 춤을 추고 있지. 상도 주고.",False
@Kdampower,2025-04-09T06:39:06Z,1,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1518"">25:18</a> OECD기준 임금은 12%낮은주제에, 생활비는 55% 높습니다<br>중공업몰빵 나라라서 경공업발달된 일본,대만과는 다르게 대기업과 중견,중소의 임금차이는 더커서<br>일본,대만과는 미래가 다를수밖에 없었겠네",False
@potochii4553,2025-04-09T08:47:57Z,0,중소기업 월급조차도  대만은   한국 중소기업의  60% 수준 입니다   일본은 한국과 비슷하거나 약간 높은 수준이구요    대기업 임금 수준은  뭐 다들 알다싶이 한국대기업이 압도적으로  일본 대만 보다 높습니다    출산율은  대만도 0.8 수준입니다  대만은 그냥 한국과 똑같아요  따라서 중소기업 위주냐 대기업 위주냐의 문제는 아닙니다,True
@휘몰아치는김치찜,2025-04-09T06:36:19Z,0,한국에 대한 이런 주제를 볼때마다 나는 다크소울이 생각남<br>미래가치를 불태워 현재를 유지한다고....,False
@beom4649,2025-04-09T06:36:16Z,0,2050년 남한위로 소행성이 돌진하는 영상을 만들어 카운트다운 D-49년 11개월 이런식으로 시각화를 하면 더 체감되지않을까 생각했는데... 체감되지도 않을뿐더러.... 체감돼도..돈있는 사람은 나라를 떠날것이고 어쩌지 못하는 사람만 남을것 같음,False
@sodli5772,2025-04-09T06:36:10Z,0,이미 진거 서랜 치고 싶은데 아직 15분 안 지난 느낌,False
@drewshin1482,2025-04-09T06:36:08Z,0,한국의 지도자라는 인간들이 인구를 늘릴 생각은 안하고 서로 죽이려고만 하고 있으니… 그러니 맨날 다른 나라들한테 뜯어 먹히는,False
@mephistopheles1,2025-04-09T06:32:51Z,0,대한민국은 끝난거맞음ㅋㅋㅋㅋㅋ 대륙에게 먹히지않을까?,False
